PostsCount,LikesPerPost,MessagesSent,PhotosPerDay,Topic,classes
457,498,1243,1.81,5,0.9923917126490954
137,13,1671,3.57,0,0.5
375,650,1513,1.27,4,0.9950019635575569
246,425,1748,3.8,5,0.9999999998745859
268,556,283,1.46,2,0.6640096945335116
167,374,318,4.22,5,0.9974545337441506
157,222,636,1.28,1,0.6123969053451018
495,917,1486,2.32,4,0.9999609614487368
263,12,1602,0.17,1,0.5012343849544921
279,833,1887,1.8,1,0.9825288687159047
63,673,1173,1.9,3,0.9999999999995275
138,653,125,1.81,0,0.5
424,88,1667,1.04,2,0.5710043722399579
207,277,1525,2.71,0,0.5
265,952,1026,1.64,1,0.91697288330944
352,715,1562,2.91,2,0.9993496803011352
204,591,160,0.88,3,0.6192216203795086
209,571,307,0.47,4,0.651708370637034
484,681,1686,2.6,0,0.5
187,499,422,2.33,5,0.9945831529510082
447,855,171,0.22,1,0.5071476350209875
14,441,1449,1.11,0,0.5
27,872,781,4.23,3,1.0
9,850,1431,3.1,5,1.0
123,448,688,3.66,4,0.9999995331681569
103,323,1461,2.91,0,0.5
302,869,79,3.34,0,0.5
375,183,1692,1.0,5,0.8375970587473197
374,912,454,0.56,1,0.5612763877227942
360,821,1395,0.4,1,0.6237860183835656
365,884,1898,0.03,5,0.5680701246876332
460,416,658,1.35,1,0.579130499182059
113,545,1592,0.34,0,0.5
213,595,137,0.32,4,0.548508107694324
436,166,1348,4.61,1,0.7191255083315898
467,565,1171,3.39,1,0.8708359854405292
65,282,1483,1.73,1,0.988141754603405
110,870,1106,4.85,5,1.0
142,332,157,0.83,1,0.530228187255333
438,288,849,2.51,2,0.7527877838848722
301,903,1483,3.12,0,0.5
240,845,997,2.84,5,0.9999999974983322
93,700,169,0.63,2,0.6540442874421208
285,208,593,4.82,4,0.964958219646741
223,841,408,3.4,5,0.9999693794978689
16,820,1689,3.46,0,0.5
36,839,1478,2.31,4,1.0
159,78,332,1.78,3,0.5855458687785302
212,164,763,3.43,3,0.9178405609639892
15,470,638,2.63,4,1.0
178,661,1709,2.37,2,0.9999935600694779
10,352,326,3.51,5,1.0
330,734,1735,0.7,0,0.5
142,904,1460,3.71,3,1.0
162,811,1845,2.27,3,0.999999999986019
435,754,1084,0.58,0,0.5
160,251,141,1.48,3,0.5963401705160759
118,700,1916,3.16,3,1.0
431,924,1148,3.82,0,0.5
158,850,1986,0.27,3,0.9688938792854666
334,96,279,1.41,1,0.5112302547307255
209,656,721,0.48,4,0.848965217217888
6,541,1687,4.03,0,0.5
458,680,230,1.78,4,0.7243431263182648
236,735,1177,0.21,3,0.7145586574187912
402,948,75,3.86,5,0.7951676920817505
134,157,13,2.55,0,0.5
115,745,1911,4.44,4,1.0
114,179,1900,1.17,4,0.9961191701298182
148,847,1882,1.45,0,0.5
222,12,235,4.03,1,0.5050851149776956
86,233,635,2.36,2,0.9618238193523835
373,223,246,1.02,3,0.5445873806478781
469,657,1104,1.85,1,0.7571031005016169
139,448,1797,3.73,5,1.0
240,671,1002,2.28,3,0.9995067217564167
439,527,1732,4.6,5,0.9999999944076805
11,642,1931,1.44,5,1.0
254,375,545,4.05,0,0.5
138,906,1204,0.67,2,0.9853530478555491
20,484,1504,2.6,0,0.5
9,590,185,4.59,0,0.5
106,236,352,1.02,3,0.72169689940177
345,624,1197,4.47,3,0.9999902302073483
355,505,1387,2.74,5,0.9999783557739857
391,321,575,1.63,5,0.8218191348470621
301,608,395,0.14,5,0.5552547281819983
231,318,1685,0.16,1,0.536801329639028
138,582,1799,4.77,3,1.0
71,31,213,4.17,4,0.649396410866168
271,769,1495,3.8,3,0.9999999954885577
197,185,606,4.56,3,0.9566204787009888
48,737,217,4.26,2,0.9999873743482622
166,324,1925,3.91,5,0.9999999999997891
346,541,1338,0.65,0,0.5
205,164,708,0.93,1,0.5521361923057784
8,314,598,2.34,1,0.9999999996673217
152,675,280,3.35,4,0.9986691470242121
25,77,1973,3.62,4,0.9999999999999993
330,864,740,3.32,0,0.5
479,184,1864,0.09,3,0.5191952184313786
325,198,47,2.47,0,0.5
430,480,1620,2.23,5,0.9996686259984044
136,585,199,3.21,0,0.5
14,716,183,1.78,2,0.9999982204820813
187,630,1250,1.71,3,0.9998130011125673
363,867,1885,1.62,1,0.9477524454790531
203,921,101,1.64,3,0.7100914008717579
339,372,1302,1.72,5,0.9924776897596465
286,751,1184,2.73,1,0.9668366534864657
267,965,1490,3.04,1,0.9985063644565835
129,516,578,1.6,0,0.5
480,204,716,4.14,2,0.7312881103570098
396,314,866,4.77,3,0.9802472109983503
421,282,305,1.06,3,0.564180941146948
34,536,1899,0.77,4,0.9999999999999998
424,516,211,2.12,1,0.553867640266039
377,275,1544,2.63,5,0.9972265839152336
404,564,1763,3.86,4,0.9999997231597266
304,880,1055,0.95,1,0.7600247596337272
340,63,888,2.29,2,0.5743064277259412
225,591,934,4.12,3,0.999994148635792
174,164,1923,4.96,0,0.5
465,308,1362,4.59,3,0.9928686191134664
196,458,1609,2.57,2,0.9995377641026529
203,423,422,4.9,4,0.998939944213982
462,907,595,0.67,3,0.7176710114231701
86,599,1165,3.06,2,0.9999999973064797
86,527,1902,3.77,4,1.0
337,352,67,1.16,1,0.5080634792235771
92,76,316,0.89,5,0.6133890395302156
322,287,745,3.75,5,0.9929467237610262
112,564,989,3.26,4,0.999999999993793
468,179,862,3.92,1,0.6256361863703022
280,687,632,4.44,3,0.9997273888756781
137,37,372,0.72,3,0.5215438560931753
99,951,1943,1.7,5,1.0
327,683,18,4.79,4,0.5710729852201345
285,555,1177,2.73,3,0.9994241238876199
297,426,1238,4.4,3,0.9999098279553511
483,336,1096,0.03,2,0.5045441908680967
279,941,1674,1.26,4,0.9999877130807148
199,778,1889,3.66,2,0.9999999995310322
374,769,1182,4.4,3,0.9999970900548422
198,47,1423,2.02,2,0.6323339090790097
232,320,148,0.51,3,0.5309865190407275
404,255,1923,1.72,0,0.5
445,133,1976,3.11,2,0.8114764564608935
260,801,846,2.78,5,0.9999994399501461
216,963,323,0.93,3,0.8315208677485917
173,589,1950,1.08,4,0.9999887626221946
269,114,1688,1.91,4,0.8976760516163746
188,838,447,1.86,4,0.997241624618247
334,811,1768,4.29,2,0.9999995597261557
26,214,340,4.01,5,0.9999999997923239
324,881,1238,3.95,4,0.9999999993368849
238,730,774,1.33,3,0.9773318956408411
41,965,1728,0.81,0,0.5
309,908,486,2.82,0,0.5
84,230,297,0.76,3,0.6762826321477637
117,209,677,0.79,0,0.5
409,269,1767,2.63,4,0.99229370136313
376,757,1984,2.16,5,0.9999999640619193
196,803,1894,2.09,1,0.9984126024575466
348,185,1877,2.11,3,0.9248243457480158
59,198,531,3.18,4,0.999877438646845
361,441,1113,2.56,3,0.9844677183222068
418,3,1253,0.79,1,0.5007057281129692
124,769,1333,4.63,5,1.0
173,794,958,0.47,3,0.9215353058911198
218,766,122,4.82,4,0.9638785970141117
311,550,1184,0.48,2,0.6897026722762621
76,915,493,3.88,0,0.5
384,534,1576,0.74,2,0.7839525504875561
94,122,1484,4.09,3,0.9999164865798014
22,931,1274,0.64,2,0.9999999999987661
458,217,1185,1.27,2,0.6379916271168272
27,165,1923,4.57,1,0.9999999994601847
333,884,1286,2.67,5,0.9999999863487123
113,631,31,0.32,4,0.5219966596763616
101,598,709,4.05,4,0.9999999999981612
228,813,1156,0.86,3,0.985596686282941
388,922,126,3.1,1,0.5911720803498286
436,631,1212,3.84,2,0.995287453388985
276,623,428,3.02,0,0.5
32,333,449,3.55,3,0.9999999974126843
163,899,824,3.37,0,0.5
149,160,964,1.51,0,0.5
311,648,1408,3.18,5,0.999999991078886
117,151,1670,1.29,5,0.9960254032032739
176,40,1690,0.73,3,0.5827896052756757
241,867,1013,0.31,5,0.9041742315690672
197,679,634,3.11,1,0.9370501175709981
92,146,1442,2.7,5,0.9999953353069879
262,81,795,4.27,2,0.6972070327951684
66,82,1899,4.48,2,0.9997751752642172
326,228,316,4.16,3,0.7495017852275426
32,318,905,1.62,3,0.9999999713315849
376,331,594,3.64,1,0.6805530804913204
47,903,1005,3.57,0,0.5
368,830,147,3.69,2,0.7255680022869273
3,521,83,3.36,2,1.0
41,913,182,3.85,4,0.9999999999830391
152,810,492,1.98,0,0.5
40,741,914,4.79,2,1.0
494,516,765,3.63,2,0.9093009904865478
100,552,230,1.3,5,0.9637048620668717
240,360,1888,1.63,3,0.9959408350275994
273,158,65,1.51,2,0.5112838048405984
272,584,789,2.63,2,0.9718221271979769
303,463,519,1.6,5,0.9255999183467094
208,277,1622,3.43,2,0.9972350806579063
172,261,1437,4.2,1,0.9743964948357975
401,600,277,3.29,2,0.7471831795167599
67,737,1694,2.21,2,0.9999999999999938
22,173,1418,2.15,0,0.5
464,932,831,1.05,0,0.5
375,112,978,0.79,4,0.590676929126731
379,819,130,2.23,4,0.7302118353331867
295,168,231,0.25,4,0.5130651663306443
182,882,1099,2.0,1,0.9856919868593577
233,176,1028,3.11,4,0.9789246805274243
29,319,1003,2.23,0,0.5
216,472,1609,1.58,0,0.5
49,607,1852,3.65,2,1.0
215,606,799,2.24,3,0.9975603666022199
198,209,1885,3.58,1,0.9442974084297263
196,548,687,2.8,0,0.5
477,576,403,3.93,5,0.9781117377851103
173,132,619,1.58,3,0.7087977297327435
322,135,568,1.38,3,0.5967021969663426
142,244,1236,1.76,0,0.5
10,652,1063,2.47,1,1.0
121,962,1803,2.28,0,0.5
315,513,340,1.14,4,0.7317043277304696
207,885,1682,0.46,2,0.9326936845945841
443,667,1299,4.74,1,0.9754861865726874
350,237,1605,3.89,1,0.8428892770517046
162,853,617,2.23,4,0.9999900194092004
214,632,329,3.63,0,0.5
123,87,1420,0.76,2,0.6471706409052914
460,61,1975,3.24,2,0.6624776608136815
416,883,1867,4.99,5,1.0
329,328,1813,2.03,2,0.9486280742774211
20,239,575,4.57,5,1.0
252,573,1399,4.97,4,0.999999999987784
333,173,1747,1.31,1,0.6159595576588887
28,146,1207,2.68,2,0.9999984912339261
14,811,1034,1.29,0,0.5
222,747,1581,3.37,2,0.9999993506838849
136,643,1755,1.3,3,0.9999973959554969
488,805,183,2.94,0,0.5
434,3,1204,3.59,3,0.5089031231542788
347,801,998,0.77,5,0.9713704241565547
366,218,183,0.3,3,0.5097438051956219
88,76,1908,2.94,1,0.8726951833482739
332,577,860,3.42,4,0.9997038960092471
263,4,198,1.35,1,0.5004038477600538
218,89,1213,4.93,1,0.7251391138864622
56,185,574,3.74,0,0.5
181,345,951,1.67,4,0.9919292600818684
368,97,1367,3.65,1,0.6277528471549737
165,881,1103,0.11,0,0.5
297,631,1096,2.34,0,0.5
481,41,213,0.96,0,0.5
162,746,683,2.61,3,0.9999437388965975
225,191,1689,2.5,5,0.9991930124334524
395,34,792,0.26,3,0.5052820197478186
496,281,1057,3.56,4,0.9673374473058112
275,632,571,1.41,4,0.949829662770846
298,457,611,2.13,2,0.83006398440433
499,535,942,0.8,3,0.7237502769556369
307,893,475,1.04,2,0.7580362765590949
232,148,1209,0.82,0,0.5
337,149,1021,4.42,5,0.9813693286962079
485,492,759,3.67,4,0.988917403055892
226,186,1116,0.53,1,0.5482067682202346
250,583,689,1.07,0,0.5
298,443,1276,1.2,4,0.9738619679395131
292,850,834,2.3,3,0.9987156162526526
108,319,1033,4.92,3,0.9999999830814371
226,494,1867,1.41,5,0.9999891584415985
481,901,1731,3.65,0,0.5
360,674,1645,0.92,4,0.989050520192124
252,661,738,1.39,3,0.9611158823639582
79,12,1268,4.34,2,0.660226842902787
286,333,719,3.19,5,0.9950612681939621
496,268,1730,1.49,4,0.9014736256469659
16,888,55,2.9,2,0.9991201728409845
364,96,1120,2.91,4,0.7967660902036269
5,692,106,4.53,3,1.0
85,107,786,3.24,0,0.5
226,390,1567,2.24,1,0.9173476232988154
18,185,376,1.86,0,0.5
432,940,210,0.83,5,0.6799419116851338
139,442,1808,2.37,4,0.9999999996067306
334,904,1121,1.53,3,0.9960641703215128
271,292,1024,2.8,4,0.9926834886280042
121,709,1807,1.16,5,0.9999999999747395
160,622,1694,2.56,3,0.9999999981283796
102,293,1883,4.24,0,0.5
249,685,637,3.78,2,0.9948527644021977
224,961,364,2.98,4,0.9993869937916953
236,363,1246,2.38,3,0.9956677510852784
171,899,1529,3.43,2,0.9999999996952047
69,385,985,2.9,3,0.9999999943942819
415,165,1935,0.05,4,0.5152800976421226
143,268,1462,3.08,0,0.5
201,204,196,0.52,3,0.5307878641095808
340,198,668,1.81,0,0.5
297,860,618,1.96,1,0.8011780841076059
181,667,1383,3.76,3,0.9999999998799363
162,473,1792,2.06,5,0.9999999994987456
79,52,27,3.87,1,0.506831853162285
486,92,389,4.82,1,0.5352000874210915
75,538,838,2.61,0,0.5
140,80,821,4.2,1,0.6863135913372822
231,687,1430,2.96,4,0.9999999979555882
428,40,997,3.58,1,0.5330882500707982
375,33,331,4.52,4,0.5521246214467359
170,788,1114,3.0,3,0.9999999904458104
350,11,1702,0.93,2,0.5098822344341947
149,392,445,2.66,4,0.9929640882137291
295,6,1394,3.68,3,0.531053911002059
67,104,1026,4.16,5,0.999998079002372
120,780,1782,3.18,1,0.999999559789068
162,95,1681,4.39,3,0.9942834501217118
370,70,1338,2.85,4,0.7588989615125684
10,469,772,1.25,4,1.0
385,371,52,2.06,1,0.5102526807638136
391,927,928,4.41,0,0.5
209,197,1571,3.0,3,0.9950112859114408
48,632,1230,4.42,0,0.5
55,663,569,1.74,3,0.9999993372258859
392,639,1547,1.96,0,0.5
105,70,221,3.67,3,0.6557833739079811
388,83,391,4.0,5,0.6603160744675932
401,992,815,1.79,4,0.9967828730374717
192,449,1429,4.82,0,0.5
408,898,1610,0.5,4,0.9435391564707124
81,168,1653,4.74,1,0.9984334096863475
291,113,1538,3.18,0,0.5
304,496,1780,1.28,3,0.9882412342461879
26,740,1851,3.28,5,1.0
98,593,393,2.92,4,0.9999839001277083
177,87,1708,4.51,3,0.9891579808445617
479,947,764,3.02,5,0.9998841080194155
1,463,1213,2.28,4,1.0
411,264,1188,1.62,0,0.5
191,701,519,2.87,5,0.999980812196702
182,182,940,4.16,4,0.9980051886911678
102,800,843,0.31,4,0.9629495001015773
429,683,129,1.18,1,0.5240554940802549
321,0,451,1.13,1,0.5
342,121,392,3.1,0,0.5
195,151,490,2.55,5,0.8723956782803765
55,638,1748,3.29,4,1.0
493,225,1885,2.14,0,0.5
61,82,1894,1.07,2,0.8970596088692038
149,644,1759,2.04,0,0.5
400,149,848,4.77,4,0.9164323718844024
442,456,1825,1.29,4,0.9793743172903637
401,479,1053,2.37,2,0.9144357868277453
373,548,606,4.53,3,0.9918996219691245
398,150,1235,1.18,0,0.5
365,931,937,1.51,1,0.8075231637765061
186,366,221,2.72,1,0.6153852993046823
228,598,1903,1.41,1,0.9424808045148018
55,618,1220,4.64,1,0.9999999999894431
471,879,1962,1.93,5,0.9999992011215431
269,377,1641,4.26,5,0.9999999964802782
498,528,861,2.23,1,0.691872002554738
215,335,1783,1.46,5,0.9996837043234419
191,250,1179,2.62,0,0.5
150,397,1962,3.52,0,0.5
406,215,1172,4.55,1,0.754375372830831
364,227,596,3.15,3,0.8014930006068698
423,834,1663,0.14,4,0.6747159025583825
170,801,1258,2.15,2,0.9999600409991003
454,230,178,4.07,0,0.5
123,278,328,0.82,2,0.6184782886471542
444,12,640,4.63,5,0.5396943709761168
106,855,1052,1.66,5,0.9999999999992983
103,80,1818,3.84,2,0.9867322026919474
143,806,1383,0.52,1,0.8335005370690185
499,266,1791,1.02,2,0.6843626135377332
364,37,1510,2.18,4,0.6299085455071592
305,268,583,2.82,1,0.6396902982939218
33,659,869,1.52,2,0.9999999992126296
105,625,1992,2.74,1,0.9999975252627237
427,825,851,4.4,0,0.5
259,309,392,2.0,2,0.6777227369563377
344,76,1907,3.14,1,0.6284717560769089
402,173,1208,2.5,5,0.929700061460932
438,48,704,2.21,3,0.5506379851744096
320,273,654,2.27,5,0.9252760083205303
253,600,1796,0.13,3,0.6592714138771865
4,36,1723,0.64,3,0.9999927210235846
145,105,667,3.98,2,0.8216678375044815
164,367,119,1.75,3,0.6354163134484352
474,134,1616,0.87,0,0.5
244,341,1525,2.05,5,0.9998301222846225
81,655,1672,1.12,2,0.9999940620584877
158,147,266,3.65,4,0.8077907640964942
2,280,1070,2.29,1,1.0
238,914,1435,1.85,0,0.5
55,570,444,1.27,5,0.999990927916474
180,162,1919,3.86,4,0.9999749831613637
125,634,1779,3.11,3,0.9999999999999971
293,779,739,4.5,1,0.9710606786850713
48,302,550,4.91,3,0.9999999984007997
132,118,867,1.54,1,0.6163930833342361
448,582,1446,2.39,3,0.9952831570891069
484,108,505,2.42,2,0.5539677865789447
376,172,68,0.61,2,0.5037697772331531
138,509,377,2.35,3,0.9800685815499823
463,121,728,0.63,0,0.5
337,780,1816,0.63,2,0.891328861720273
454,847,785,0.04,5,0.5290637688303927
485,354,827,3.74,4,0.9730950497997239
297,453,641,0.01,3,0.5029136051253494
312,141,1770,4.98,4,0.9982236703584497
160,311,497,3.1,0,0.5
180,168,133,1.89,2,0.5464771234504098
358,163,1232,4.47,4,0.9817516990261038
430,414,896,2.78,4,0.9783678412574999
217,807,1998,3.4,2,0.9999999980910641
438,507,944,2.57,2,0.9030637520243703
170,560,397,2.0,4,0.9845888872406285
76,113,970,3.13,0,0.5
295,332,1872,2.19,5,0.9998955449044934
54,550,959,0.82,2,0.9982824038829505
427,284,139,4.18,4,0.6489003088456705
281,685,717,1.33,2,0.8638208771717769
103,899,1818,1.42,3,0.9999999999978373
65,566,407,4.69,0,0.5
393,519,919,2.99,5,0.9992610310441868
138,153,494,3.35,5,0.9745500306797422
238,60,619,4.59,2,0.6385837903788965
451,794,1965,2.69,4,0.9999996229385814
462,218,1270,4.88,2,0.9108481221007173
124,23,1611,1.82,5,0.7465852382585341
317,356,506,1.72,0,0.5
177,464,1087,3.93,0,0.5
370,120,728,0.36,5,0.5421179861784358
161,85,1706,1.5,2,0.7452928490897008
427,409,1506,0.44,1,0.5627182876377367
17,925,910,1.99,2,1.0
345,223,81,3.29,1,0.5171045541053794
499,426,1779,3.33,3,0.9975972102676015
272,641,1436,3.94,5,0.9999999999968705
476,461,1937,2.7,1,0.8821158080292183
491,115,868,2.15,2,0.5859771010865953
340,662,793,1.21,0,0.5
183,172,1700,4.77,2,0.9976637831451436
256,844,135,0.84,5,0.6776034294609771
277,1,1562,0.99,1,0.5005545629461303
278,971,391,4.12,2,0.9886989833057958
311,430,1911,2.87,3,0.999881389016378
189,533,1623,4.56,5,1.0
407,907,1607,1.18,1,0.8427898084745601
411,704,104,1.07,1,0.5189258321908614
376,238,1812,1.74,5,0.9813847069809079
438,175,1331,1.59,3,0.7326169262929277
476,19,447,4.4,5,0.5389145684249803
328,471,1882,3.75,3,0.9999943324411087
202,172,808,1.46,1,0.5984789431739957
486,394,369,4.94,3,0.8534108405973744
112,187,530,3.2,1,0.7549492426340368
384,334,119,0.51,5,0.5261950446476658
69,485,797,0.35,3,0.9119196165964263
77,480,1963,1.79,2,0.9999999724476846
79,505,1692,3.63,3,1.0
437,501,1475,0.64,5,0.8956846857184464
6,660,1961,2.63,2,1.0
113,721,1990,1.07,4,0.9999999995812545
117,649,376,3.92,5,0.9999999117784089
240,108,1216,4.47,4,0.9799182756645272
128,756,627,3.53,0,0.5
301,525,260,3.91,1,0.6691978240463087
92,556,1796,3.07,4,1.0
463,613,1011,0.29,0,0.5
120,343,1772,3.75,5,1.0
471,813,1751,2.29,5,0.9999989334167031
408,548,1591,3.36,5,0.9999993621020139
282,566,1806,3.56,2,0.9999648233727199
331,912,102,2.94,5,0.8377482010677498
349,73,808,2.7,5,0.712304517342258
396,318,213,2.86,2,0.5959842786513582
72,831,1332,2.39,1,0.9999995435303471
224,783,1767,4.11,3,0.9999999999999278
250,49,1466,4.45,2,0.7342205221209671
133,367,1950,4.94,4,1.0
4,979,1030,4.31,5,1.0
341,270,1869,2.39,5,0.9991130704043308
167,942,793,1.92,2,0.9989150858787348
106,276,979,4.61,5,0.9999999999274698
450,89,1185,1.52,5,0.669905286322645
357,113,1662,0.26,3,0.5406714636599417
14,282,1837,3.0,5,1.0
55,334,1857,4.96,2,1.0
385,362,466,2.3,2,0.6901621789684684
67,884,1298,4.64,2,1.0
195,754,480,4.14,2,0.9977763220426299
473,425,575,0.25,4,0.5511432927147512
216,338,1237,1.44,2,0.9016002032236796
272,432,502,4.03,5,0.9983138785597739
366,220,584,1.52,3,0.6538608715098226
48,128,538,4.15,3,0.9991733719430103
245,588,1570,1.02,2,0.9549689963454802
349,543,1204,0.16,0,0.5
4,492,1608,4.49,3,1.0
341,322,503,0.22,5,0.5517155105669406
107,728,351,4.88,5,0.9999999999119953
88,361,1459,2.88,1,0.9989409366564792
82,660,497,4.37,2,0.9999990738660804
27,437,536,2.66,3,0.9999999999988691
485,180,1077,4.82,4,0.9553046697866482
249,467,337,0.04,1,0.5025114141949816
48,88,1436,1.54,3,0.9920999222730095
254,398,314,4.47,4,0.9705621668259626
16,564,1576,0.91,4,1.0
484,293,1106,3.19,3,0.9273064993300597
76,866,1567,4.66,2,1.0
457,372,996,4.12,1,0.7903879825380816
425,77,872,4.28,4,0.7454940897922747
429,138,747,1.48,1,0.5352692983138706
17,356,271,1.26,4,0.9999884076979723
35,993,1161,4.35,4,1.0
262,591,375,4.29,2,0.9470444975037775
250,693,1285,0.7,0,0.5
241,103,1934,4.62,0,0.5
499,68,1971,1.84,1,0.5489367205935074
89,904,1027,1.3,4,0.9999999995642468
130,740,988,0.01,0,0.5
246,931,1128,3.34,0,0.5
229,442,281,0.09,4,0.5193861876627095
455,969,1528,3.61,1,0.9906950156895385
322,939,1501,3.11,0,0.5
388,157,948,3.57,4,0.8981286018160616
432,700,1305,0.57,4,0.8716614737709121
199,376,189,2.36,0,0.5
105,211,15,1.6,0,0.5
243,482,1332,4.96,5,0.9999999999950706
58,4,1334,2.92,4,0.605151749857945
195,436,316,4.15,5,0.99705729430834
375,775,1065,1.94,2,0.9674954873068382
37,764,1356,2.19,4,1.0
298,707,657,3.99,5,0.9999956971555375
236,914,1798,3.65,2,0.9999999983101087
491,311,1099,0.63,2,0.5862574672891419
424,819,1843,3.02,4,0.9999999620785859
13,34,373,1.9,4,0.9500740349354571
215,378,1915,0.92,3,0.9756927878763569
482,108,578,3.78,5,0.7256403976567847
267,775,844,4.16,3,0.9999947036247581
168,274,637,3.38,1,0.8014392505689473
11,402,1099,3.37,5,1.0
66,468,1121,3.69,5,1.0
41,348,1773,1.21,1,0.9992799180270904
468,503,812,3.41,5,0.9973021027165767
340,804,853,4.95,2,0.9996420641650418
397,308,1875,1.29,2,0.8162685427304717
441,292,666,2.2,0,0.5
477,756,1329,4.41,3,0.9999844733381769
187,759,971,2.28,5,0.9999999823493041
240,121,1959,1.41,0,0.5
198,701,222,2.41,2,0.818365859017031
275,583,209,1.97,2,0.6667828453838259
295,172,167,4.48,4,0.6667056877117105
183,561,285,2.48,0,0.5
248,215,1141,3.21,2,0.9257644214571201
422,981,841,2.56,1,0.879604472168419
240,470,1475,1.04,4,0.9916300719624521
499,742,877,1.29,4,0.9354621929392904
182,219,1556,3.23,2,0.991886363178985
433,629,500,3.21,2,0.8644624193711405
330,598,179,1.42,2,0.5905027012278229
489,222,732,2.07,0,0.5
144,508,1465,4.23,3,0.9999999999951885
451,875,1446,4.39,1,0.9925622209103452
476,403,1740,0.57,1,0.5826482640606093
431,246,1410,3.14,2,0.8816573636869657
397,802,1335,2.49,1,0.935131615114527
411,590,647,3.19,2,0.9132959773005807
434,324,1657,4.32,1,0.8931588172225493
63,77,730,3.65,5,0.9984533129929957
75,979,1758,0.27,1,0.9214307036679251
360,985,1578,4.34,4,0.9999999999998836
118,895,679,2.53,4,0.9999999989859583
233,941,1306,1.26,0,0.5
132,826,1454,0.47,1,0.8454294257476436
450,970,188,3.24,2,0.7395128206419511
157,321,512,3.19,1,0.7903286074286511
294,754,1859,2.13,3,0.9999944704087059
481,994,241,4.83,3,0.9462155471894564
380,854,740,3.86,4,0.9999629423686539
437,704,1802,3.7,1,0.986183504080981
145,57,492,2.14,3,0.620902351759019
183,239,477,4.44,0,0.5
189,459,687,4.18,3,0.9997548560794689
396,43,1763,4.77,0,0.5
476,310,1849,4.81,1,0.9090013289321967
4,304,1249,4.18,4,1.0
105,550,13,1.61,3,0.5326257819775464
137,184,1862,1.02,1,0.733717273728942
340,816,1108,4.5,2,0.9999258782584739
402,554,495,4.0,5,0.9955975220265834
98,950,1327,3.25,3,1.0
2,116,1017,4.93,5,1.0
316,183,681,4.21,3,0.8785955397794126
493,468,61,2.49,5,0.5711306671258849
398,517,214,2.21,0,0.5
67,849,1115,2.65,3,1.0
281,327,1300,1.31,1,0.687286517566593
256,440,595,1.49,1,0.6469060810090465
174,367,1462,2.11,3,0.9995720530313963
143,850,1462,4.97,1,0.9999999647829624
464,129,113,3.03,0,0.5
141,876,1081,2.44,3,0.9999999967160915
31,350,475,2.84,4,0.9999999999693276
128,320,1172,2.68,1,0.9577167404844528
309,204,1846,0.37,2,0.588641408175158
314,790,1125,0.57,0,0.5
440,437,1508,2.94,4,0.9990876855602192
95,339,146,2.16,3,0.7927303362451754
263,562,552,1.81,1,0.7002199671348014
13,395,321,3.12,4,1.0
9,661,200,4.14,2,1.0
145,403,806,3.36,0,0.5
31,717,1884,3.53,0,0.5
198,264,459,4.06,1,0.72855558742849
243,369,1311,3.0,5,0.9999929717796274
328,947,957,3.3,4,0.9999994917414295
380,638,989,5.0,3,0.9999496720832981
103,854,1314,1.6,4,0.9999999999990721
89,653,1329,1.21,1,0.9908808810733909
401,524,1172,0.17,5,0.6265065942135406
367,948,145,2.08,5,0.8245974753856857
447,649,472,2.86,3,0.9118444686891833
243,140,861,2.39,5,0.9133636556417778
199,206,1952,4.39,5,0.9999999778170441
69,316,11,4.3,4,0.5852340227402537
468,554,900,3.3,3,0.9850941826868004
438,52,642,1.51,1,0.5114308914244858
89,936,693,3.39,4,1.0
152,197,579,1.01,0,0.5
378,26,217,1.73,0,0.5
55,99,1153,3.41,1,0.943326191503058
326,998,557,0.97,1,0.6586368698381428
429,124,88,4.01,1,0.5101308659060231
421,959,1170,2.54,2,0.9954120893373367
343,324,201,3.83,3,0.7040888218948531
239,210,1897,1.09,2,0.8090489586650278
220,805,1688,2.45,0,0.5
66,411,1704,2.13,2,0.9999999841781466
438,832,1441,0.8,5,0.987265019360601
189,46,159,3.09,3,0.5355756604221763
103,697,1404,4.39,3,1.0
212,862,1089,3.55,3,0.9999999927190866
400,586,354,0.04,3,0.5061817946455183
149,223,1183,0.68,2,0.7224787302257062
114,150,316,3.05,2,0.7325909915588633
277,208,1852,3.73,1,0.8870686377223947
414,167,1100,2.1,4,0.8147274921626878
129,996,944,0.92,4,0.9999764818029301
300,830,1279,0.95,1,0.7917903478274524
97,593,341,2.76,4,0.9998932530145701
296,878,1970,3.39,0,0.5
442,336,11,3.24,2,0.5053824808517839
245,468,717,3.91,3,0.9983139608531555
447,482,1429,4.69,1,0.9464229264021284
226,574,1019,0.04,2,0.520555939770986
294,994,411,2.88,0,0.5
283,105,648,2.54,3,0.6743574074943608
244,103,1943,4.73,4,0.997905148733828
32,992,640,0.62,0,0.5
144,725,150,1.75,3,0.8285571079968381
129,385,470,2.93,2,0.9632504359811025
260,996,1343,4.02,4,0.9999999999999947
380,77,912,2.77,1,0.550676030258672
80,723,1301,3.82,2,0.9999999999999998
259,865,1437,3.94,2,0.999999702263163
466,670,1285,3.72,0,0.5
13,226,1037,1.88,1,0.9999985832835303
91,205,1275,2.79,1,0.9602356495210969
432,202,1234,2.19,5,0.9248791524709976
304,433,84,3.59,2,0.5845170230311811
444,534,806,0.87,5,0.8423142532435114
